frame,x,y,z,roll,pitch,yaw
frame_0321,0.531734467,-0.035316702,0.187376007,3.131426096,-0.024656618,0.962571263
frame_0322,0.533226967,-0.035413399,0.18742305,3.129784107,-0.025739029,0.973475695
frame_0323,0.534941971,-0.035493072,0.186971694,3.128648996,-0.026716184,0.98612982
frame_0324,0.536857367,-0.035566404,0.186022639,3.128350496,-0.027399888,1.000315905
frame_0325,0.53886342,-0.035680044,0.18455328,3.128774166,-0.028459929,1.015674233
frame_0326,0.540887117,-0.035852809,0.182510152,3.13083148,-0.030975783,1.031671047
frame_0327,0.542995036,-0.036241304,0.179792047,3.13513422,-0.034890033,1.046254277
frame_0328,0.545169175,-0.037222084,0.17656298,-3.140854359,-0.040390417,1.060307503
frame_0329,0.547117472,-0.038146161,0.173351482,-3.13340354,-0.045203842,1.073091149
frame_0330,0.549090922,-0.039124709,0.170050919,-3.126817226,-0.048593447,1.086296678
frame_0331,0.550774455,-0.03981401,0.167074174,-3.123566866,-0.050493855,1.100706816
frame_0332,0.551910639,-0.039983865,0.164351463,-3.121135712,-0.051303152,1.113191605
frame_0333,0.553269565,-0.039853103,0.162356079,-3.120030642,-0.052245077,1.12467742
frame_0334,0.554462433,-0.039465271,0.160736993,-3.119100094,-0.053242974,1.13417387
frame_0335,0.555342495,-0.03899347,0.159352019,-3.118108511,-0.054113954,1.14356339
frame_0336,0.556028187,-0.038669858,0.158437908,-3.11760211,-0.054814931,1.150918007
frame_0337,0.556324959,-0.038163975,0.158095464,-3.117165565,-0.055262558,1.15735054
frame_0338,0.556915104,-0.037653603,0.158614054,-3.11664176,-0.055555772,1.163645864
frame_0339,0.557712615,-0.037201498,0.159292802,-3.11635685,-0.055881962,1.168631673
frame_0340,0.558490813,-0.036701217,0.15993093,-3.116102219,-0.056272935,1.17355752
frame_0341,0.559415996,-0.036304481,0.160697669,-3.117037296,-0.056997709,1.177952647
frame_0342,0.560409129,-0.036092781,0.161569297,-3.119238377,-0.057989676,1.182980299
frame_0343,0.561317086,-0.035969548,0.162426069,-3.121327639,-0.058817521,1.187703609
frame_0344,0.561942101,-0.035833851,0.162947372,-3.122881174,-0.059461556,1.191618085
frame_0345,0.56214118,-0.035607539,0.163222224,-3.123564243,-0.059781428,1.195212245
frame_0346,0.562152684,-0.035194002,0.163235232,-3.123501778,-0.05993199,1.197693944
frame_0347,0.562192321,-0.03472288,0.163298637,-3.12371397,-0.060101062,1.201212645
frame_0348,0.562181115,-0.034337576,0.163279563,-3.123883486,-0.060173761,1.206688643
frame_0349,0.561812401,-0.033750907,0.163225219,-3.12255764,-0.059667345,1.21940124
frame_0350,0.5606938,-0.032875545,0.163139954,-3.117616177,-0.057310689,1.235834599
frame_0351,0.558753669,-0.031565972,0.163006023,-3.111276627,-0.052790102,1.252762914
frame_0352,0.555975676,-0.029584419,0.163338825,-3.107922077,-0.047450203,1.272194982
frame_0353,0.552116275,-0.027040841,0.164453223,-3.106078863,-0.042637996,1.290284872
frame_0354,0.547515213,-0.024107018,0.166625708,-3.104818583,-0.037655871,1.305367827
frame_0355,0.542856038,-0.021126939,0.169539183,-3.10443306,-0.033120483,1.317203999
frame_0356,0.538451672,-0.018249217,0.17324169,-3.105267525,-0.029508993,1.324863911
frame_0357,0.534901023,-0.016087104,0.177297249,-3.107632637,-0.027061801,1.329839826
frame_0358,0.532242715,-0.014759497,0.181544036,-3.111530304,-0.024808891,1.333152413
frame_0359,0.530934453,-0.01446492,0.185733497,-3.116763115,-0.023693154,1.332500339
frame_0360,0.530919135,-0.015216742,0.189598903,-3.122018337,-0.026192453,1.322849274
frame_0361,0.531977415,-0.016622609,0.192785278,-3.125617981,-0.034439135,1.302093148
frame_0362,0.534127176,-0.018906245,0.195571944,-3.129167795,-0.044137139,1.276234388
frame_0363,0.537979424,-0.02172241,0.198833421,-3.132684946,-0.057592478,1.242915392
frame_0364,0.543433666,-0.024253555,0.203593686,-3.134367704,-0.075109251,1.20282495
frame_0365,0.550240517,-0.025957348,0.20972997,-3.135065079,-0.095490456,1.160271525
frame_0366,0.557937741,-0.026875526,0.217038855,-3.135843992,-0.117121153,1.117258668
frame_0367,0.566626132,-0.027074706,0.225567952,-3.137913704,-0.138483852,1.074029326
frame_0368,0.575822711,-0.02707489,0.235027656,3.14031601,-0.160126314,1.032825589
frame_0369,0.585178256,-0.027000219,0.244847804,3.135597229,-0.180721313,0.991156101
frame_0370,0.595538855,-0.026813107,0.255291015,3.133411169,-0.200902551,0.946321785
frame_0371,0.606590569,-0.026669543,0.265035242,3.134437561,-0.218874246,0.900862992
frame_0372,0.618424833,-0.026870986,0.273199379,3.138187647,-0.238555253,0.852325261
frame_0373,0.629897058,-0.027502978,0.278206408,-3.136785984,-0.258248627,0.80596292
frame_0374,0.641740203,-0.028860645,0.280549377,-3.124317646,-0.279261559,0.757128954
frame_0375,0.653645635,-0.030841382,0.279795229,-3.107743502,-0.302414656,0.705989182
frame_0376,0.664470017,-0.032962225,0.275657982,-3.088459015,-0.320176482,0.657067657
frame_0377,0.674999535,-0.034995209,0.269014806,-3.067545414,-0.3332192,0.608859181
frame_0378,0.684063077,-0.036471035,0.260885626,-3.048223257,-0.340672225,0.568365335
frame_0379,0.692637324,-0.037149124,0.251124471,-3.027897835,-0.345711857,0.530467808
frame_0380,0.700134277,-0.036887135,0.241501793,-3.010487556,-0.348661631,0.501308799
frame_0381,0.70721662,-0.035452086,0.232280076,-2.99529624,-0.351253152,0.479044288
frame_0382,0.713716388,-0.03318616,0.224770233,-2.981893539,-0.355506778,0.461784661
frame_0383,0.719465256,-0.030160964,0.21861805,-2.970845461,-0.361071765,0.451487333
frame_0384,0.724879861,-0.026505696,0.213793024,-2.962378263,-0.368734688,0.448233485
frame_0385,0.729384899,-0.022689983,0.210276499,-2.955818415,-0.37644285,0.448322475
frame_0386,0.733336568,-0.018704245,0.208011672,-2.949771643,-0.384605736,0.449138314
frame_0387,0.736821115,-0.01503896,0.206788689,-2.944713354,-0.392729074,0.450013816
frame_0388,0.739676237,-0.011926986,0.205496192,-2.940055609,-0.399299473,0.450519472
frame_0389,0.742282271,-0.009204661,0.204651192,-2.935455561,-0.405294925,0.450861275
frame_0390,0.744356692,-0.006469196,0.203119606,-2.926741838,-0.408243865,0.45082137
frame_0391,0.745678425,-0.003295111,0.201178461,-2.912009716,-0.406549841,0.452379704
frame_0392,0.746043861,0.001157179,0.199048057,-2.888294935,-0.398889989,0.461319476
frame_0393,0.745611668,0.005579627,0.197133273,-2.862378836,-0.389690846,0.472284555
frame_0394,0.744901955,0.009102755,0.1959773,-2.841852427,-0.379740357,0.482370108
frame_0395,0.743747294,0.011572646,0.195377395,-2.825980663,-0.368126661,0.491651237
frame_0396,0.742509365,0.013137849,0.194947213,-2.816229343,-0.357963026,0.498844713
frame_0397,0.741511345,0.013913416,0.195013821,-2.812620401,-0.350413233,0.505526483
frame_0398,0.740314126,0.014315412,0.196414798,-2.819701195,-0.344784588,0.518324912
frame_0399,0.738316357,0.014634885,0.198689103,-2.834764481,-0.337737411,0.536853075
frame_0400,0.734832764,0.015340982,0.202424496,-2.855937958,-0.327686518,0.565093994
frame_0401,0.729561806,0.016271686,0.206969321,-2.878490925,-0.314878225,0.598328054
frame_0402,0.723037601,0.017413709,0.211728156,-2.89996314,-0.300079525,0.631016731
frame_0403,0.714713812,0.019178156,0.217211723,-2.917871475,-0.285028726,0.659474134
frame_0404,0.705534935,0.021549582,0.223127842,-2.931785345,-0.27293399,0.680188
frame_0405,0.695920408,0.024554523,0.228251323,-2.939331532,-0.264572173,0.694454014
frame_0406,0.685869396,0.027473181,0.232629165,-2.945881367,-0.257700473,0.702413678
frame_0407,0.675828457,0.029800601,0.236129194,-2.958115339,-0.255013883,0.707443893
frame_0408,0.665555596,0.031343617,0.238087788,-2.974027634,-0.255154252,0.710109174
frame_0409,0.654794455,0.032226186,0.23871021,-2.991634369,-0.256551802,0.71116668
frame_0410,0.643369794,0.032668363,0.237877324,-3.007695198,-0.256036878,0.711928606
frame_0411,0.630935311,0.032860044,0.235467911,-3.020354986,-0.254027098,0.710237861
frame_0412,0.617738366,0.032770339,0.231514856,-3.030009747,-0.250042617,0.707042754
frame_0413,0.602939367,0.032010712,0.225894108,-3.035902023,-0.244995341,0.698489428
frame_0414,0.588022888,0.030274671,0.219444081,-3.039417744,-0.241634488,0.682922184
frame_0415,0.574054062,0.027555058,0.213237524,-3.041187763,-0.241052166,0.659935474
frame_0416,0.5612095,0.023655115,0.207465306,-3.042255163,-0.243632644,0.629044414
frame_0417,0.550316572,0.018772399,0.203118697,-3.043844461,-0.250095636,0.592361033
frame_0418,0.541067779,0.012791945,0.199448317,-3.045516491,-0.255271077,0.554567933
frame_0419,0.534132302,0.006867127,0.196877614,-3.045805216,-0.258145839,0.521181583
frame_0420,0.52867341,0.000774234,0.194527715,-3.040994883,-0.254350841,0.488210291
frame_0421,0.525332451,-0.005335907,0.192490354,-3.034113646,-0.24628374,0.456669986
frame_0422,0.52367115,-0.011197564,0.190898225,-3.027147532,-0.238230661,0.427475274
frame_0423,0.522877574,-0.016554479,0.189687967,-3.016473532,-0.22748588,0.400067747
frame_0424,0.522421718,-0.021455409,0.187964022,-3.001028776,-0.210915551,0.374954432
frame_0425,0.522737324,-0.02614552,0.186135411,-2.983873367,-0.191533387,0.348138541
frame_0426,0.524135649,-0.031253237,0.184414983,-2.96782589,-0.172051221,0.317878306
frame_0427,0.526243567,-0.036543921,0.182660282,-2.958571196,-0.152445242,0.281454831
frame_0428,0.528334975,-0.041746251,0.180793986,-2.956490755,-0.135983095,0.246886402
frame_0429,0.530557632,-0.046272479,0.178977832,-2.959854841,-0.120391443,0.215016559
frame_0430,0.532948911,-0.050163567,0.177311406,-2.970001936,-0.106817521,0.183461919
frame_0431,0.535169244,-0.052756984,0.175468802,-2.984968185,-0.093310051,0.157092571
frame_0432,0.536816657,-0.053825967,0.173152819,-3.001388073,-0.076358564,0.137696922
frame_0433,0.538292289,-0.053254571,0.170460626,-3.017912388,-0.05599973,0.122253083
frame_0434,0.539810419,-0.051671665,0.167608738,-3.032681704,-0.035532229,0.109790474
frame_0435,0.541384161,-0.049030337,0.164718032,-3.044787645,-0.016240552,0.099046014
frame_0436,0.543551683,-0.046134479,0.162245691,-3.055532217,-0.001092613,0.089237481
frame_0437,0.545909405,-0.043100078,0.160120562,-3.063694477,0.008828544,0.079393148
frame_0438,0.54828757,-0.040568739,0.158576369,-3.070459604,0.016239664,0.069378659
frame_0439,0.550633788,-0.038647905,0.157798573,-3.075350761,0.02208627,0.06120047
frame_0440,0.552812755,-0.03739972,0.157361507,-3.079005718,0.025404133,0.053032428
frame_0441,0.554633796,-0.036827236,0.157094896,-3.081753254,0.027051106,0.046011277
frame_0442,0.556017101,-0.036635932,0.157085478,-3.083866596,0.02731921,0.038418844
frame_0443,0.557152271,-0.036679391,0.157233655,-3.086151838,0.026909083,0.034205005
frame_0444,0.55802685,-0.037066434,0.157166302,-3.089017391,0.026485095,0.03057538
frame_0445,0.55843395,-0.037512973,0.156838387,-3.092426062,0.027039329,0.026580233
frame_0446,0.5585379,-0.037779201,0.156518742,-3.094912052,0.027760625,0.024159973
frame_0447,0.558516026,-0.037881959,0.156196445,-3.096049547,0.028399814,0.02333051
frame_0448,0.55845201,-0.038026564,0.155963719,-3.096845388,0.028920898,0.022442313
frame_0449,0.558516383,-0.038331509,0.156022817,-3.097644091,0.02887981,0.02081793
frame_0450,0.558574021,-0.038538963,0.156068489,-3.098455429,0.028894745,0.018967666
frame_0451,0.558570206,-0.038618527,0.156061709,-3.098792315,0.028984407,0.017814152
frame_0452,0.558583379,-0.038504306,0.156067953,-3.099023104,0.029050153,0.016721452
frame_0453,0.558591485,-0.038320683,0.156058356,-3.099272013,0.029148873,0.01596641
frame_0454,0.558579743,-0.038255304,0.155995399,-3.099585056,0.029335475,0.015190682
frame_0455,0.558535218,-0.038344417,0.155879691,-3.100075006,0.029614529,0.015004052
frame_0456,0.558595717,-0.03867431,0.155967072,-3.100680828,0.029438756,0.014593051
frame_0457,0.559519172,-0.039020885,0.15738447,-3.10140872,0.026335808,0.014518436
frame_0458,0.560235918,-0.038805515,0.158637077,-3.101550579,0.023726977,0.014997235
frame_0459,0.5608055,-0.037657999,0.160166755,-3.101056576,0.020902447,0.016938964
frame_0460,0.560903192,-0.035419747,0.161039889,-3.099704981,0.018824782,0.020602766
frame_0461,0.560418069,-0.031935632,0.162067398,-3.097502708,0.015334966,0.026871137
frame_0462,0.559450924,-0.02757906,0.163560346,-3.095586777,0.01023594,0.035024107
frame_0463,0.558140993,-0.02281489,0.165894151,-3.09502697,0.004043632,0.044693425
frame_0464,0.556415141,-0.01794168,0.169349939,-3.096907377,-0.002591887,0.05708183
frame_0465,0.55466342,-0.013644796,0.172776565,-3.099097967,-0.008195104,0.069082089
frame_0466,0.553161204,-0.009780874,0.176785141,-3.100188255,-0.014985593,0.078890435
frame_0467,0.551636517,-0.006448336,0.180582389,-3.100318909,-0.020885639,0.08773499
frame_0468,0.550355971,-0.003847211,0.184307143,-3.100521326,-0.027093902,0.095221721
frame_0469,0.548994303,-0.001521403,0.187691167,-3.101011515,-0.032481898,0.102277979
frame_0470,0.548089862,9.03E-05,0.190633371,-3.102229118,-0.037894778,0.108908676
frame_0471,0.547309935,0.00114467,0.193486229,-3.103309393,-0.042078108,0.116136208
frame_0472,0.547479689,0.001385916,0.196324855,-3.104488134,-0.046906959,0.12622866
frame_0473,0.548274636,0.001039257,0.198969096,-3.106128931,-0.052445307,0.143296719
frame_0474,0.549932003,0.000154775,0.201813474,-3.109164715,-0.059691168,0.168508753
frame_0475,0.553376079,-0.001306219,0.205178007,-3.113115072,-0.069309324,0.198671862
frame_0476,0.558283985,-0.002923008,0.209568635,-3.118388414,-0.080648847,0.232169986
frame_0477,0.564668119,-0.004574518,0.215008974,-3.129839897,-0.091306344,0.266397208
frame_0478,0.572103024,-0.005475515,0.220984727,3.135158777,-0.099377446,0.297919244
frame_0479,0.580323875,-0.005691354,0.227058843,3.11776638,-0.104015507,0.324856877
frame_0480,0.589416385,-0.005355231,0.232903749,3.104174614,-0.104248635,0.346371591
frame_0481,0.600218773,-0.004968345,0.23909466,3.093505621,-0.104380451,0.364720613
frame_0482,0.611425936,-0.004803725,0.244340286,3.087665081,-0.103395738,0.381116629
frame_0483,0.623877466,-0.004696194,0.248424187,3.084646463,-0.101656176,0.395015389
frame_0484,0.636500478,-0.004944644,0.250371575,3.082896233,-0.10031116,0.405695766
frame_0485,0.649033904,-0.005670851,0.250017941,3.081848621,-0.099415548,0.411020845
frame_0486,0.661884964,-0.006608446,0.247599125,3.081609726,-0.098915182,0.416077942
frame_0487,0.674096644,-0.007407271,0.243778393,3.081932545,-0.09880735,0.417175114
frame_0488,0.686053336,-0.00789699,0.239192769,3.081289768,-0.099013947,0.417416662
frame_0489,0.696949422,-0.007750248,0.234597877,3.079971313,-0.097072989,0.419596314
frame_0490,0.707061589,-0.006324431,0.230108514,3.076464415,-0.094289206,0.425774515
frame_0491,0.715984821,-0.003437156,0.226299092,3.072921515,-0.089886829,0.434129924
frame_0492,0.724103749,0.000950558,0.222653478,3.068798542,-0.086217575,0.444611967
frame_0493,0.730830669,0.006185869,0.219697818,3.06833005,-0.084807672,0.452774942
frame_0494,0.737046778,0.011922555,0.217606142,3.069960833,-0.086392641,0.459591299
frame_0495,0.742482245,0.0176905,0.216150478,3.072881699,-0.091855854,0.467574149
frame_0496,0.747116566,0.023212824,0.215069175,3.07577014,-0.099969059,0.477654368
frame_0497,0.751049221,0.028099114,0.214511409,3.077395916,-0.108912893,0.487197489
frame_0498,0.754420102,0.032116394,0.214193553,3.077394247,-0.116744734,0.496137828
frame_0499,0.757436931,0.035311945,0.214226797,3.076798201,-0.124008834,0.502601922
frame_0500,0.760028303,0.037785042,0.214501351,3.076742649,-0.130890548,0.507583737
frame_0501,0.762489378,0.039796598,0.215088218,3.076374054,-0.137705848,0.51447618
frame_0502,0.764784753,0.041622575,0.215546504,3.075741053,-0.143925771,0.523741066
frame_0503,0.766652405,0.043354709,0.215079069,3.075951815,-0.148574427,0.530804992
frame_0504,0.768457532,0.045361634,0.214250103,3.077021122,-0.153242007,0.536031008
frame_0505,0.770172954,0.047562841,0.212446406,3.079096794,-0.157301918,0.54087919
frame_0506,0.771593451,0.049672693,0.209943116,3.082112074,-0.160452366,0.544118583
frame_0507,0.77296263,0.052159622,0.207366168,3.086167574,-0.16446726,0.546242297
frame_0508,0.774028718,0.054528743,0.204396397,3.090290546,-0.167169943,0.547780454
frame_0509,0.77498138,0.056706108,0.201925233,3.094937086,-0.17014423,0.548057735
frame_0510,0.775864542,0.058393676,0.199857518,3.097587109,-0.172688261,0.54872781
frame_0511,0.776276708,0.05955578,0.198492199,3.099431276,-0.174374834,0.549271405
frame_0512,0.776384413,0.060479671,0.19841744,3.100022316,-0.176331207,0.550039113
frame_0513,0.776620984,0.061444301,0.199228659,3.09939003,-0.179433882,0.551146865
frame_0514,0.777201414,0.062775068,0.201110974,3.096908569,-0.186387658,0.552986979
frame_0515,0.777958691,0.064735241,0.204370826,3.091683865,-0.197732612,0.557071686
frame_0516,0.778316796,0.067492619,0.208530277,3.085265875,-0.210645407,0.562808812
frame_0517,0.777832031,0.071169436,0.213772938,3.076353073,-0.226193801,0.570901692
frame_0518,0.775945842,0.075285099,0.218496516,3.061939716,-0.241892874,0.582661808
frame_0519,0.771813512,0.080335684,0.22215119,3.048426628,-0.25520137,0.597067893
frame_0520,0.765854537,0.085648902,0.223741576,3.038341045,-0.260883093,0.612342477
frame_0521,0.758891821,0.090781018,0.224005207,3.032361031,-0.26026985,0.626568973
frame_0522,0.750685215,0.09554626,0.222457871,3.030426502,-0.252738386,0.640134692
frame_0523,0.741460621,0.099837258,0.219378456,3.031002998,-0.238480657,0.653939843
frame_0524,0.731555879,0.103362933,0.215088114,3.032015085,-0.223316088,0.667343616
frame_0525,0.721077383,0.106363848,0.210107878,3.032104015,-0.209409341,0.682334244
frame_0526,0.709900677,0.109018169,0.204553679,3.031950712,-0.195659384,0.700275838
frame_0527,0.698737562,0.111248478,0.199143097,3.027175426,-0.185030788,0.72252208
frame_0528,0.687080324,0.113218948,0.193670079,3.019769669,-0.176540822,0.747315705
frame_0529,0.67524153,0.114990965,0.188611746,3.009583473,-0.17084308,0.773290813
frame_0530,0.663598537,0.116447404,0.184522763,2.997942209,-0.170427859,0.798586726
frame_0531,0.651818037,0.117341042,0.181598067,2.984880447,-0.174780399,0.82373625
frame_0532,0.640002191,0.116976351,0.1798677,2.969808578,-0.185445592,0.846639812
frame_0533,0.629014552,0.11501871,0.179653406,2.95298028,-0.197101638,0.867759645
frame_0534,0.618878007,0.112097085,0.180635363,2.935331106,-0.21482183,0.8845945
frame_0535,0.607937336,0.108818799,0.181297317,2.920743942,-0.228765443,0.900306821
frame_0536,0.596069574,0.105140269,0.182247654,2.90673399,-0.242619053,0.915250599
frame_0537,0.584663808,0.100276485,0.183938399,2.890161753,-0.260217339,0.926186562
frame_0538,0.5750646,0.094491847,0.187192753,2.867048025,-0.282429367,0.933484018
frame_0539,0.568013489,0.08729592,0.191732526,2.836688995,-0.312523454,0.931413054
frame_0540,0.563351035,0.077644251,0.196890265,2.800144196,-0.342041075,0.924436212
frame_0541,0.560758591,0.067941323,0.202252179,2.760895014,-0.363611042,0.921102762
frame_0542,0.559710741,0.059195228,0.206554368,2.725392342,-0.37397036,0.919378996
frame_0543,0.559032142,0.052379522,0.209229439,2.697455883,-0.374633789,0.919863403
frame_0544,0.557532966,0.049842756,0.209472045,2.686821461,-0.366871804,0.920940757
frame_0545,0.554330885,0.051389687,0.206883565,2.692381859,-0.359854907,0.9219203
frame_0546,0.547896147,0.058068547,0.200842813,2.717885494,-0.350700617,0.928320229
frame_0547,0.539541662,0.068226069,0.193986341,2.755618811,-0.348788261,0.932693839
frame_0548,0.530296743,0.078474708,0.188008457,2.793325663,-0.351918221,0.934801936
frame_0549,0.522114754,0.085487232,0.18389453,2.825209379,-0.357944965,0.931074202
frame_0550,0.515487194,0.089535497,0.181457609,2.855685949,-0.36888653,0.91613239
frame_0551,0.51011616,0.090966098,0.180316314,2.886936426,-0.383090943,0.889666259
frame_0552,0.506005645,0.089842752,0.180141196,2.918265343,-0.398613095,0.854732752
frame_0553,0.503304362,0.086390443,0.180393443,2.946681261,-0.412777096,0.817330182
frame_0554,0.50184536,0.080684558,0.180736229,2.970542908,-0.423788011,0.777199507
frame_0555,0.501271665,0.073679961,0.181093022,2.990973234,-0.431427062,0.737264574
frame_0556,0.501746178,0.06590838,0.181432888,3.009003401,-0.433870643,0.697587729
frame_0557,0.502549291,0.058377441,0.181772277,3.026514769,-0.431031138,0.661951661
frame_0558,0.503310025,0.051673688,0.181798667,3.045325041,-0.420467734,0.631564438
frame_0559,0.504495144,0.045238908,0.18159762,3.064851046,-0.399582654,0.606244087
frame_0560,0.506707788,0.038555462,0.181917116,3.085681677,-0.371772587,0.580884218
frame_0561,0.51056546,0.030841615,0.18303591,3.105674982,-0.3408553,0.550581813
frame_0562,0.515719712,0.022683162,0.185026884,3.124007702,-0.308528483,0.51840502
frame_0563,0.522119403,0.014327404,0.18821165,3.141476154,-0.27705431,0.484557569
frame_0564,0.52942127,0.00606144,0.192406029,-3.128046751,-0.247660697,0.45415163
frame_0565,0.536697328,-0.001949753,0.195999011,-3.110271215,-0.224338368,0.42020753
frame_0566,0.543878675,-0.009214231,0.199087575,-3.091384411,-0.202826276,0.398304135
frame_0567,0.550347388,-0.014363549,0.201482892,-3.075719833,-0.178772181,0.387167841
frame_0568,0.555706084,-0.017943408,0.20322907,-3.063879251,-0.153775573,0.385843635
frame_0569,0.559457541,-0.021050429,0.203847229,-3.053964853,-0.125068545,0.39685753
frame_0570,0.561909616,-0.023418682,0.203406945,-3.047454119,-0.093870185,0.422312111
frame_0571,0.563046813,-0.025262978,0.201473787,-3.043147802,-0.059039846,0.460485548
frame_0572,0.563303709,-0.027312798,0.198848113,-3.038249016,-0.027458156,0.498016328
frame_0573,0.563137352,-0.029317925,0.195797145,-3.033304691,0.000575888,0.538560033
frame_0574,0.563049197,-0.031279933,0.193393812,-3.032468081,0.020923149,0.572197437
frame_0575,0.562817454,-0.033354845,0.191124484,-3.035876513,0.038114715,0.606887579
frame_0576,0.562820613,-0.034795955,0.189202324,-3.045711756,0.050860882,0.637513578
frame_0577,0.562591732,-0.035293348,0.18725206,-3.05871439,0.064075679,0.670333207
frame_0578,0.562048614,-0.035096738,0.184956551,-3.075311661,0.082518987,0.705543518
frame_0579,0.561622918,-0.033609409,0.182278052,-3.092779875,0.102020688,0.739001811
frame_0580,0.561159372,-0.031102754,0.178790182,-3.108309031,0.122663967,0.772189796
frame_0581,0.560919166,-0.028016146,0.174831659,-3.122006655,0.137959823,0.801882148
frame_0582,0.560952485,-0.024502214,0.170609966,-3.134528399,0.148107156,0.828588784
frame_0583,0.561404526,-0.020612933,0.166234568,3.137511253,0.150060996,0.849141538
frame_0584,0.562199473,-0.017417327,0.162036911,3.12771678,0.144133419,0.862605751
frame_0585,0.563141108,-0.015098191,0.158372492,3.119158268,0.134117201,0.87044245
frame_0586,0.564098716,-0.013871614,0.155237347,3.112215996,0.121662624,0.872837961
frame_0587,0.565037429,-0.013673105,0.152697787,3.10505414,0.109625861,0.873182774
frame_0588,0.566020131,-0.014485683,0.151849255,3.097792625,0.10043171,0.871901155
frame_0589,0.567069352,-0.015801769,0.152566895,3.090198278,0.092904478,0.869791389
frame_0590,0.568290651,-0.017071636,0.153511807,3.081809521,0.084414311,0.867815673
frame_0591,0.569414556,-0.018145801,0.154324099,3.073898792,0.076062977,0.866214216
frame_0592,0.570436239,-0.018564312,0.155180067,3.067141294,0.068368264,0.865667045
frame_0593,0.571243227,-0.018697867,0.155853674,3.061449766,0.061588626,0.865620375
frame_0594,0.571778357,-0.018561915,0.156319633,3.057481527,0.056534093,0.865971744
frame_0595,0.572140574,-0.018370643,0.156633466,3.055094004,0.053416152,0.86635685
frame_0596,0.5722754,-0.018273322,0.156743303,3.053900719,0.0517793,0.866567194
frame_0597,0.572341323,-0.018086689,0.156796291,3.053416729,0.050923545,0.866874278
frame_0598,0.572671592,-0.017865755,0.157196656,3.051795721,0.048845809,0.867262304
frame_0599,0.573260844,-0.017598864,0.157929495,3.048931837,0.045343112,0.867762744
frame_0600,0.573860466,-0.017444197,0.158871949,3.045943975,0.042044207,0.868077338
frame_0601,0.57430172,-0.01713692,0.159314886,3.043446541,0.038709674,0.868662775
frame_0602,0.574415743,-0.017005051,0.159572497,3.04257226,0.037552003,0.868889332
frame_0603,0.574346006,-0.017003652,0.159569398,3.041935444,0.036599454,0.868956685
frame_0604,0.574013948,-0.016973784,0.159625337,3.041251898,0.035440821,0.869081378
frame_0605,0.573197484,-0.016619772,0.159694299,3.039679527,0.032497954,0.86996448
frame_0606,0.571564138,-0.015442833,0.159754366,3.038040638,0.027845234,0.87501651
frame_0607,0.56910181,-0.012858379,0.159819499,3.038218498,0.022735247,0.888826847
frame_0608,0.565344989,-0.009430558,0.159938082,3.039352417,0.018457862,0.907675624
frame_0609,0.560070932,-0.00550979,0.160589606,3.039872408,0.01377469,0.931367636
frame_0610,0.553177953,-0.00176761,0.162314847,3.038536072,0.010220747,0.955523968
frame_0611,0.545061588,0.001517844,0.16553162,3.035509109,0.008504168,0.981269598
frame_0612,0.536444604,0.004194404,0.169696108,3.032058954,0.009844587,1.007171869
frame_0613,0.527752399,0.006134912,0.174723402,3.028297186,0.01178433,1.030371547
frame_0614,0.519723415,0.007551056,0.180063874,3.026663065,0.014210715,1.049685478
frame_0615,0.512963176,0.008813966,0.185542315,3.02497983,0.016718861,1.067653537
frame_0616,0.507479191,0.010012447,0.190592498,3.022544384,0.01884019,1.086513281
frame_0617,0.50358367,0.010659904,0.19522126,3.018732786,0.019365499,1.094961882
frame_0618,0.501615644,0.010618823,0.199495494,3.012701035,0.017763825,1.096818566
frame_0619,0.501629889,0.009989982,0.20373255,3.004579782,0.013347642,1.094200611
frame_0620,0.503715336,0.009022894,0.207800135,2.995920658,0.005974988,1.08743
frame_0621,0.507699788,0.00829785,0.211572811,2.98849678,-0.003121035,1.077609539
frame_0622,0.514517784,0.007403653,0.216608196,2.978506804,-0.01608918,1.064121485
frame_0623,0.524039567,0.006902109,0.222891599,2.966193914,-0.033227555,1.048846841
frame_0624,0.535435915,0.006743344,0.229702458,2.95352149,-0.053150278,1.032587647
frame_0625,0.547794163,0.007016897,0.236333102,2.942239046,-0.073819645,1.017495513
frame_0626,0.561290681,0.008039611,0.242535621,2.936015129,-0.096766077,1.002300858
frame_0627,0.575399816,0.009294355,0.248131678,2.933060646,-0.118729308,0.989227951
frame_0628,0.589618742,0.010435863,0.2523624,2.934518337,-0.138098121,0.976638854
frame_0629,0.603803933,0.011103221,0.255169213,2.941918135,-0.154569298,0.96494019
frame_0630,0.617618322,0.011145646,0.256456763,2.951970577,-0.169787601,0.950665951
frame_0631,0.630916417,0.010215716,0.255959809,2.966712952,-0.184613734,0.932592332
frame_0632,0.643799365,0.008636194,0.253940523,2.984971762,-0.203281581,0.908024788
frame_0633,0.655727923,0.006591927,0.250940919,3.004236698,-0.223129839,0.880581796
frame_0634,0.667107284,0.003594615,0.246343896,3.023174286,-0.245479211,0.849888444
frame_0635,0.677556753,0.000647144,0.240906551,3.040861845,-0.267774552,0.819750309
frame_0636,0.687551379,-0.001837146,0.234170541,3.060686111,-0.290075123,0.788612604
frame_0637,0.695164621,-0.00342938,0.228508666,3.07572484,-0.307635814,0.764686108
frame_0638,0.702325404,-0.004172444,0.223152816,3.089997768,-0.324734837,0.744713664
